,Dates,Products,Ratings,Reviews
160,11-Dec-2014,HP 15-g049AU Notebook,3,Can some one tell me how to activate MS office on this windows 8.1.I bought a laptop of this model which is working good but am unaware of how MS office has to be activated.
161,09-Dec-2014,HP 15-g049AU Notebook,4,"This laptop looks exactly how it appears on screen.  Video: The picture quality is more than decent. Viewing angles are very good with very good range. I could clearly see the screen from the sides  Sound: Not the best, but not bad either. You will not need a pair of earphones to watch videos  Battery: Lasts more than three hours on normal brightness. Would increase if the brightness is set to minimum,  Touch Pad: Great! I initially found it difficult as I was new to Windows 8. In a few days, I was able to understand the many tasks that can be performed conveniently using the touch pad  Keyboard: Layout is similar to most number pad inclusive laptops. However, at times felt a drag. Occasionally, the keyboard did not catch up with high speed typing. Letters miss out and I had to readjust my typing speed. I would just say that the keys need to be designed slightly better.  Performance: Very smooth. Boots and shuts done very quickly. Never faced problem with browsing, watching films, working on Office, listening to music, playing videos.  Software: Surprisingly light. Not preloaded with a unnecessary OEM junk or other HP heavy softwares, You will find all that you need, except Office. I realized that Windows 8.1 is better designed than Windows 7.  Built Quality: Not as rugged as most Lenovo laptops. It has to be handled with care. As with most glossy laptops, this one is also a dust magnet. Use it and put it back in the backpack. This way it stays clean.  Backpack: Neat and smart.  LED Indicators: You have three very tiny LED indicators on the left side (one for HDD, another for DVD and the last one for power plugged in). Adapter: Decent length (but there is no LED on it)  Heating: No heating problem. Used it for 4 hours nonstop without any drastic heating. Fan is very quiet and works efficiently whenever there is little heat."
162,09-Dec-2014,HP 15-g049AU Notebook,4,I got this laptop at discounted price from mobile app. Delivery of device was on date. Packaging was superb and got HP backpack also which was surprise. Thanks Flipkart.  Pros of this machine:-  1) boot up time is less 2) nice keyboard  3) great speed 4) No Noise 5) No heating   Cons:-  1) Speaker sound seems to be bit less   apart from that I have not found any issues. May be with longer usage can unearth some issues.   My Feedback:-  Worth buying this machine. It's value for money.   This model is not available anywhere and is available on Flipkart.com only. I had done lot of search with online and offline retailers.
163,09-Dec-2014,HP 15-g049AU Notebook,1,"Purchased the HP A8 laptop on Sat 6th and asked for same day delivery as I needed one urgently for my work. As soon as I received and opened the package found the keypad was damaged - one of the keys had come out of the pad. Called up Flipkart right away and lodged compliant to get a replacement.   Flipkart called on Monday to again find what the issue was, explained it and was informed I would be contacted in 24 hours with a resolution. When 24 hrs crossed and I called back, was informed its 24 WORKING hours....Nice.....what I asked for express delivery now has to wait for 5 days before it would get resolved. It's already three days loss for me now and I'm sure it would not be resolved in next 2-3 days as well from the looks of it.  Very disappointing service Flipkart. I have always been impressed with your service and especially your return process BUT this time I am very very disappointed."
164,09-Dec-2014,HP 15-g049AU Notebook,4,"nice and very useful.Provide a relevant, unbiased overview of the product. Readers are interested in the pros and the cons of the product."
165,07-Dec-2014,HP 15-g049AU Notebook,4,AMD A8 6410 better than I3. Go ahead and buy this product.Delivery from Flipkart was awesome and HP Customer Support prompt when I had an issue with the Cooling fan .
166,05-Dec-2014,HP 15-g049AU Notebook,5,Yesterday we ordered this laptop and today in one day we received. thanks to flipkart for good services.Now about laptop was excellent for End users or home use i recommend to buy.
167,03-Dec-2014,HP 15-g049AU Notebook,5,"one of the best lappy in this price range A8 is very powerfull machine it is compared with intel i5 and higher.. love this, thanks hp and amd for this at this pricerange.."
168,29-Nov-2014,HP 15-g049AU Notebook,4,"It is well performance laptop and has sufficient re-installed Win 8 apps with so much space. Speed of Boot up is also good.  Overall, I see it as a nice choice with a budget of"
169,20-Nov-2014,HP 15-g049AU Notebook,4,"I purchased @Rs. 21250/- from flipkart. Good & quick delivery. First laptop has keyboard broken, hence replaced.  Pros: - Good battery life. Charges quickly. - Sound very good. Keyboard and touch pad may be problematic. - Within 22K you can't get any other model with this specification. - Good style & look, thin. Not as described in the picture, more beautiful. - New window look designed for the product. For me the opening screen is the desktop, not the tiles structure.  Cons: - Product is not covered under HP accidental protection warranty. Only onsite warranty. So if something is broken, then it can't be replaced. - System becomes slower with the use.  - Win 8.1 (CPU usage may go upto 100%) - No VGA port  There is one RAM slot unused. So if you want you can add additional 4GB RAM."
170,18-Nov-2014,HP 15-g049AU Notebook,5,"AMD & HP have really made a nice product when you consider this Laptop.  First of all, NO HEATING ISSUES WHATSOEVER. Even on prolonged hours of use, longest I went on this was a little over 12 hours.  Second, HP's build quality is one of the best that I've come across on laptops, NO FLIMSY HINGES (like Samsung) Third, Windows 8 & 8.1 runs smoothly on this machine as well as Windows 7, the drivers for which you'll find on HP's website. Booting and system resume are fast also."
171,17-Nov-2014,HP 15-g049AU Notebook,5,"I have used this laptop for almost 20 days,   Laptop does not make any noise, i did not face any heating problem. Though i dont play games, but while playing Movies or coding( i am programmer) i did not face glitch. i can say its good performace. Sound is good.  Picture is though is not HD clarity but good enough  I am satisfied with the choice. Probably i will be AMD processor fan forever"
172,13-Nov-2014,HP 15-g049AU Notebook,5,Got this during the Billion Day Sale. for just Rs. 16000... Had an amazing experience buying products with FlipKart.  Thanks Flipkart......................................
173,09-Nov-2014,HP 15-g049AU Notebook,5,"I have brought this laptop on Flipkart Big Billion Day in only 20000 . Unbelievable price for A8 laptop very good configuration and multitasking for home use , gaming and sometime heavy software also. A8 500 gb hardisk, 4 gb ram 15.6 :). I could say best laptop in this category from Flipkart . Must go for it ."
174,09-Nov-2014,HP 15-g049AU Notebook,4,"First of all, flipkart service is unparalleled. Order recd within one day.   However, the laptop had defective LED screen with one huge dark spot in the screen. Immediately raised a replacement request. Was having concerns on how much effort would be required for getting the replacement. But the experience was much better than I expected.   Received a call from their technical team within 2 days. They tried to convince me to do some updates etc on drivers. I refused. My reasoning was if I had walked into a retail shop, I would have tested the product before taking delivery. Same applied here. I need a working laptop. The executive agreed and approved the replacement request. The product was picked up the next day and replacement delivery was given immediately. Appreciate the service and the turn around time. Amazing.  Now coming to the product. It is value for money. My reference point for this review is Dell Inspiron 1525 (2009 model with Core 2 Duo processor).   LED screen is bright. However, color reproduction is not very accurate. I had to do some adjustment on the color to bring it closer to actuals but still is not great though acceptable. Viewing angles are average - but is same in all laptops of this or even higher range. My Dell laptop which was bought for 50K in 2009 has the same viewing angles. But, picture clarity is very good.  Keys are soft but appear delicate. Not sure how long will they last. Trackpad is ok with matte finish but buttons are very hard to press. Body is plastic and doesn't seem to be sturdy. I went for the HP diwali offer with additional 2 years warranty and accidental damage protection for additional Rs 4000. Doesn't give confidence to take chance on this.  Camera is strictly average.   Sound is very good - loud and HD clarity.  Battery life is decent - 4+ hours and charging is relatively quick.  No heating issues at all even with continuous usage. My Inspiron heats up big time within an hour.  With RAM of 4GB and AMD A8 processor, I has expected the loading of OS and applications to be extremely quick. However was disappointed on that front. Not to say it is very slow but is not the quickest as well. Infact application loading (web browser, Windows explorer, control panel etc.) is slower than my Inspiron 1525 with Core 2 Duo.  Overall, at this price point, this product fits very well to the needs of buyers who are looking for laptop in this price range. Good picture clarity, excellent sound, decent battery life with Windows 8.1 preloaded - it will serve all the basic purpose and may be a bit more."
175,08-Nov-2014,HP 15-g049AU Notebook,5,"I bought it for 21250.  Delivered within 48 hours. Kudos to Flipkart and WS Retail. Nice packing.  Everything as described.  Free HP branded backpack is of good quality.  Coming to the product, a sleek, light, smooth, noiseless, heat-less AMD A8 machine from HP at very reasonable price (I have checked the import price of this machine).  Windows 8.1 64-bit pre-installed along with HP support software (HP Utility Centre - helps to register your product, diagnose any problem and give info about the product, warranty and service) and McAfee Live Safe (1 month subscription). There are also other pre-installed applications.  AMD quad core A8 with Radeon R5 graphics along with 4GB RAM shows excellent performance. Perform multiple tasks without any lags (Performs better than my i3 machine). Plays FIFA 14 smoothly in full resolution. Quick booting and shutdown.  Good display. Viewing angles not bad.   Smooth island style full size keyboard and large touch pad with Win 8 gesture support.  Excellent battery. Gives me 5 hours on average use!  Go for it before the stock expires!"
176,08-Nov-2014,HP 15-g049AU Notebook,4,"First thing to be noted, lightning fast delivery, got the product very next day. To be honest, not a fan of hp, being skeptical while buying. IT PROVED WRONG  First thing the display of the notebook is good enough, especially the viewing angles and bright enough screen.  The keyboard is however not a backlit, well not a big deal for me though. keys are wide spaced, ideal for me as my fingers are fairly big. The power key however is not an led key. the power lights are next to the audio jack, weird location for me.  The mouse is really soft and smooth, especially with the windows 8.1 gestures and matte black finish adds a look to it. Sometimes it lags up but after a proper update of every driver its fairly smooth enough.  The DVD tray is however not a robust kind. Its delicate.  The 500 gigs hdd is fair enough for me, it comes with a single windows partition. I later shrinked the volume size and added to more partitions within.  4 gigs of ram, good for average use. However you can expand it to 8 gigs.  The processor is good enough of handling the system, i didn't expected AMD to perform so good. Its capable of running average games. I managed to run dota2 and it performed decent.  IT DOESN'T HEAT UP. I had a dell and i guess it could cook an omelette. :D  The webcam... Whatever HP calls it trueHD or whatsoever is okay for skype calls and so on.  The battery really performs good. 4 hours of usage and takes less time to charge. However i complete the charge cycles.  The build quality is whole plastic, which i don't like. Looks good but that nasty plastic feel...but then the price point.  Pre installed windows 8.1.. i suggest to update the drivers with HP support a software within.  Don't know how long will it last. Not like does the job for me, but I'M REALLY HAPPY.  PEACE."
177,07-Nov-2014,HP 15-g049AU Notebook,4,"Yes this is my first laptop after booting out my old desktop , Had basic requirement for running autocad / sketchup for a designer like me,this with the specification on paper looked an good try and tempting to go for it.  Pro - comes with original Window 8.1 , good built quality , ok display, very goooood wifi connectivity , very good battery amazingly it come for 5-6 hours and doesn't heat up.  con - not much only thing is very poor sound (bearable when u see the price you paid for this)"
178,06-Nov-2014,HP 15-g049AU Notebook,1,"I order this laptop from Flipkart and got the worst service ever, it took them 5 days to deliver the product which was of compromised quality. It had scratches between the keyboad and touch pad. I called the Flipkart customer care and raised a return request however got to know once the order is placed it can not canceled and the new product will take another 5 days to make it to me.  Which simply means they would take 11 days to deliver the product I order and not sure if it would be damage free or not."
179,06-Nov-2014,HP 15-g049AU Notebook,1,hi friends..   When we give poor review about the product.. flipkart display that review only two days.. after that u never see that review in review field...
180,06-Nov-2014,HP 15-g049AU Notebook,2,The keyboard in not so good. Its an ok ok type. The mouse is not good.  No LED given in power button.
181,04-Nov-2014,HP 15-g049AU Notebook,5,"It's Awesome that you are getting it under 25k. After one week of use,it does't gave me single problem.  1.Performance I am sure u might have looked it's Processor which is AMD A8. It's performance are Great.I have Played Big Games and It works Perfectly.Many People believe that AMD has Heating Problem but not in this case. 2.Display If you are a Movie Lover,Surf Videos,Play Games etc...Then It;s Perfect.Great Display. 3.Battery Awesome !! Awesome !!. It can run upto 5 Hrs but chagers very very Fast from 20% to Full in 25 Mins. 4.Windows 8.1 Latest in Market  I would Say Buy It !!!!"
182,02-Nov-2014,HP 15-g049AU Notebook,1,"HI,   I bought new hp laptop from flipkart.. i got pixel cell dead defect laptop , i ask on flipkart customer care. he told one pixel is not a matter and he push me to use that laptop.. flipkart never return the product and give proper solution from problem... pls go and buy laptop in near store. flipkart total waste. now im use that defect laopt only :(. if u want to use new defect laptop.. pls buy on flipkart"
183,01-Nov-2014,HP 15-g049AU Notebook,5,"First of all thank you Flipkart for this awesome deal.I was able to grab this laptop for just 17k on the big billion day! I've bee using this product for a while now and I am really happy with it.  Pros of this Laptop 1)Windows 8.1 2)4 Gb Ram 3)Quad Core Processor 4)Price  Cons 1)Battery. It gets drained quickly. 2)Screen is good but expected some more clarity. I've been using this laptop for watching movies and web browsing. I've not yet tried the gaming performance. This is a great laptop and people looking one for their leisure time uses, then this a perfect one."
184,30-Oct-2014,HP 15-g049AU Notebook,5,Ordered it Yesterday and received within 24 hours great service from Flip kart   Laptop is smoothing fast and has no lags  Sound Quality and processor is amazing and Blazing fast  In this price you cannot get a better configuration than this  Simply go for it  Looks Elegant and Smart Sound is crisp and Clear  Typing from the same Laptop
185,29-Oct-2014,HP 15-g049AU Notebook,1,Flipkart SUCKS with their delivery. My order of HP laptop was to be delivered on 24th Oct and it has still not been delivered as of Oct 29th.  I think Flipkart likes to take orders but is unable to fulfill the orders. I am sure my future orders won't be going to Flipkart.I am going to cancel my order of HP laptop and ask Flipkart to refund my money along with INTEREST!!!! why should I let Flipkart enjoy my money since order was placed on Oct 13th and still not deliver in timely manner?
186,28-Oct-2014,HP 15-g049AU Notebook,5,"I bought this laptop at Rs. 22,500. This is a nice product with this price range. Runs smoothly with heavy softwares. I got parcel on the very next day. Excellent service by Flipkart once again."
187,27-Oct-2014,HP 15-g049AU Notebook,5,Good speed even comparing with I3 4th generation. Runs High resolution games even more than 1.5 GB packaged like NFS and Asphalt.
188,27-Oct-2014,HP 15-g049AU Notebook,4,"If you are not too particular about the Intel logo then this laptop is a very good deal. You will hardly notice any performance problems because of the AMD processor. It offers very much value for money. If you are not too particular about having Windows, then you may buy a cheaper version with Dos/Linux.  The laptop is good and there are no major drawbacks. A small set of negative points (but nothing drastic to not consider the laptop at all) could be:  1) The cover is a dust magnet 2) The arrow keys are very improperly shaped 3) The keypad is not good (compared to a thinkpad) and feels plasticky and cheap. The keypad is too wide and that makes it very difficult to type fast. Touch-typing is impossible. 4) There is a separate numeric keypad too if it matters 5) The bag that I got was a bit damaged which I noticed only after the laptop was configured, registered in windows store etc. So I did not ask for a replacement. It is better to check the bag too before you proceed with the installation.  I bought this laptop mainly (only ) for my parents and it feels very good for that purpose."
189,27-Oct-2014,HP 15-g049AU Notebook,5,"i am using this laptop since 3 days..i found no flaws ,except it is slow few times which is not a serious problem. Only con i found was it is not having a VGA port . Except these things the laptop was awesome and a best buy for me .I got it for 21,000/- but it is a 30,000/- worth laptop...it is simply a CHEAP and BEST thing you must have."
190,27-Oct-2014,HP 15-g049AU Notebook,5,Compared almost with every websites but cheapest and best product ........
191,26-Oct-2014,HP 15-g049AU Notebook,5,"This HP product is real value for Money. I purchased it for 22.5 k. Product specs, performance quite cool.   While the seller WS Retailers has been meticulously fast in despatching the product on the same day when I placed the order on 17/10/14 it came to my city within 2 days on 19/10/14 but Chennai Flipkart this time also failed to give delivery for next 7 days and gave it to me on 26/10/14 by 5 pm. Product is surely recommended for all"
192,25-Oct-2014,HP 15-g049AU Notebook,4,"bought it from flipkart @22500,,got delivery within 2 days (first time flipkart delivered me something this quick). after i got my delivery the prices were back to 24,490!! got a great deal. works right. gets heated afetr prolonged use of 4-5 hours. keyboard is great, writing this review now. gets heated when u use usb 3 hard drive or other external devices. but its ok. overall a great device."
193,25-Oct-2014,HP 15-g049AU Notebook,5,"I bought this for my son as Diwali gift. Laptop was delivered within 2 days just on Diwali day. My son was very happy, but when he switched it on, the system did not boot. After several attempts, we came to know that the Operating System ie., Windows 8.1 is not pre-loaded at all. My son's friend said it could be a hardware problem too. We called up Flipkart customer service and complained the same night. They said that their technical team would resolve the issue within 2 days, but so far no body called. I am totally dissatisfied. I want to return the laptop."
194,25-Oct-2014,HP 15-g049AU Notebook,1,i am order this product on 16th November. till now i am not yet received. worst experience with flipkart
195,22-Oct-2014,HP 15-g049AU Notebook,1,"Placed order on 17th Oct and on 22nd Oct i received this product, after unpacking first thing i noticed is it came without ""windows 8 logo and product key label"". when contacted the flipkart customer care they told product is sold with windows genuine copy, lodged a complaint now awaiting for response anyone received this product with same issue as mine?"
196,21-Oct-2014,HP 15-g049AU Notebook,5,"I bought this for 22,500, which clearly feels like a good deal. This laptop is not a great performer. Don't expect too much. Touchpad is not that responsive (only in windows, ubuntu works fine). Yet, this is the best entry level laptop you can buy right now for this price. Windows 8.1 and an impressive backpack really makes this deal great. To be frank, having a windows 8.1 is the best thing to have in this laptop.   Don't expect a miracle. It is an ""OK"" laptop, for a very tempting price."
197,21-Oct-2014,HP 15-g049AU Notebook,4,does this cover india warranty?? does tis comes with the drivers and manuals and pre installed software??
198,21-Oct-2014,HP 15-g049AU Notebook,5,"It's a Good Laptop For Students...First Of All, it is powered by an amd a8 processor...Which Shocks Us .. Then Comes It's Price.. I mean... it's just 22,500.... Lightweight...That's An Awesome Beast At That Price Range... 15.6 inch And Windows 8.1 Brings Your Excitement...Just The Touchpad Is The Thing With Which I Am Not Satisfied! But That Doesn't Matter A Lot! And Flipkart This Tym... You Were Again Fabulous... I Order It Yesterday And Got It Today...."
199,21-Oct-2014,HP 15-g049AU Notebook,5,Ordered it Yestarday and received within 24 hours great service from Flipkart   Laptop is smoothing fast and has no lags  Sound Quality and processor is amazning and Blazing fast  In this price you cannit get a better configuration than this  Simply go for it  Looks Elegant and Smart Sound is crisp and Clear  Typying from the same Laptop  Just Go for it
200,21-Oct-2014,HP 15-g049AU Notebook,5,very easy and convienient to use with great configration....... HIghly Recommended for budget buyers.. those who cannot buy high end laptops ccan go for it .
201,20-Oct-2014,HP 15-g049AU Notebook,4,"Flipkart: Quick delivery from Flipkart. Got it the next day itself.   HP 15-g049AU: Value for money Pros Have been using it since and its working as expected.  Sound and display are really good.  Viewing angles are good.  Never faced any issues with multiple applications. Laptop is totally silent while using. No noise at all. Sleek body, comfortable to hold.  Cons At times feel that the touch pad isn't that responsive enough."
202,20-Oct-2014,HP 15-g049AU Notebook,4,"An affordable laptop with Good processor and sleek design.Build quality is good. got a nice bag pack (look like HP's, but its not) free, .  Integrated Graphics Card having dedicated 512mb.   Display is ok.  Having issue with frequent mouse pointer freeze.  Overall worth the price.."
203,20-Oct-2014,HP 15-g049AU Notebook,4,"It reached us on the next day itself... unbelievable, on the top , I got a HP Laptop Bag absolutely free, very good service , thank you indeed"
204,19-Oct-2014,HP 15-g049AU Notebook,5,Happy to receive the product before 24hrs from the time of ordering in std delivery mode . Lightning Delivery speed:) thanks to flipkart.. Finally coming to the product. For a budget of 22k this is worth buying.. stylish glossy looks makes the laptop cool feel :) Features are also to good... Hp has delivered a very good product with the features mentioned:) Once again thanks for the fastest delivery :)
205,19-Oct-2014,HP 15-g049AU Notebook,5,"This Laptop is having good 500GB HDD, 2GH Processor and 4GB RAM for smooth functioning. Suitable for Students and New users who don't have heavy use."
206,19-Oct-2014,HP 15-g049AU Notebook,5,this is very good product from Hp in our budget.it will be used in office work and gaming also. speed vise for this very response and very nice
207,18-Oct-2014,HP 15-g049AU Notebook,5,"Honestly, it's an excellent product with such specifications at 22500! Awesome product from HP.. 4 GB RAM DDR3, 500 GB HDD, Windows 8.1, AMD Radeon R5 Graphics and APU Quad Core A8 processor..... just amazing! A must buy."
208,18-Oct-2014,HP 15-g049AU Notebook,3,"Do this Laptop have a DVD writer.... I wnt to know..... Can any body help, other wise it have all the essentials as required."
209,18-Oct-2014,HP 15-g049AU Notebook,1,I have purchased a HP Laptop from Flipkart and opted for Additional warranty + mouse + av package which is handled by an agency related to HP.  They are the cheats and didn't provide the promised thing and returned the money.
210,16-Oct-2014,HP 15-g049AU Notebook,2,dear sir  you have delivered the lap top next day  good logistics support  bur i am facing problem in bluetooth and lap top also hangs repeatedly  problem hasbeen reported on 10th oct to hp and they have sent the technician yesterday that is on 15th oct and i hope hp has sent a letter today that this laptop has multiple issues and this lap tp has to be replaced. Hp team will come and seal the package tomorrow  I NEED THE REPLACEMET  replacement arrived on 20th oct and i am happy with new laptop thanks to hp and flip kart  RAJENDRAN
211,15-Oct-2014,HP 15-g049AU Notebook,5,"This is the best laptop for the mid range , battery backup is upto 3hrs , laptop is full of plastic dont expect more see the price :p ,overall system peroformance is good ,simply go for this laptop ."
212,15-Oct-2014,HP 15-g049AU Notebook,5,"NOTHING TO SAY.. ITJUST SIMPLY SUPERB FOR THIS PRICE .. ALONG WITH BACKPACK ALSO.. SAME CONFIGURATIONS WITH DIFFERENT MANUFACTURERS HAD A COST 25,000 ABOVE.."
213,12-Oct-2014,HP 15-g049AU Notebook,5,first of all this product busts all myths about amd processors. i have been running with it since the past week. i performance is pretty smooth. the only disappointment with the product is the speakers. they are faint. but for the price range and the budget of students this is a must.
214,11-Oct-2014,HP 15-g049AU Notebook,5,"Oh my Gosh...I got the laptop that I had been salivating over for more than 2 weeks at a HUGE savings...less than RS 17,000!! Whoopee! And delivery, outstanding! It arrived in under 2 days time, brought to my door by DTDC. I couldn't be happier with my HP laptop and the high standard of service by Flipkart and WS Retail..Kudos, guys and gals!!"
215,10-Oct-2014,HP 15-g049AU Notebook,5,"Happily received today (10/10/2014) in original packing ,to my surprise with HP laptop bag. So far not started using it.I am sure it will be excellent.Thanks you FLIPKART !Never thought of such a great deal. Excellent packing! will love to buy on FLIPKART always."
216,10-Oct-2014,HP 15-g049AU Notebook,1,I had ordered this product on the Big Billion day under exchange offer and must say it was a very satisfying experience being able to place the order without any hitch. I was informed on 7th Oct day the ordered item shall be delivered maximum by 17th of Oct and that I have to clean the old laptop and return it. Next day while I was out of station I get this message saying that the laptop will be delivered by evening. That moment itself I called up the Flipkart Customer care and requested them for the delivery of the item by Friday 10 Oct or Saturday 11 Oct so that I get time to remove the day from my old laptop. The customer care representative accepted my request and told me that the new laptop will be delivered by Friday (and they will take back the old one) Much to my surprise the Courier fellow landed at me house that evening itself. He was informed that we have requested for delivery by Friday. I again called up the customer care to clarify about the delivery and was told that this request to deliver on 10 Oct Friday shall be entertained. Next day 9 Oct I got the shock of my life when Flipkart sent me a message stating that the Order has been cancelled and I shall be getting the refund. On inquiring Flipkart Customer care representative informed nothing can be done now that the order has been cancelled. He further told me that I shall have to place a fresh order at the current price in order to get the Item  I fail to understand how flipkart can unilaterally cancel my order without my consent? I have till date had wonderful experience with flipkart as a buyer and I m more than disappointed about this incident!!!
217,10-Oct-2014,HP 15-g049AU Notebook,1,"Dear sir, Pls kindly informed to delaying and not information details, so pls informed to shipping details"
218,10-Oct-2014,HP 15-g049AU Notebook,1,"I was track my Order id In last 4 Days, But this product is not reached, when the Delivery date Show in 10th oct. I AM SO SO SO SO DISPONTED.......... IN FLIPKART............  PLZ Love in your promiss Flipkart ... I dont know HOW is the product..................... plz Deliver FAST PLZ............. Its my humbled Request ..........."
219,09-Oct-2014,HP 15-g049AU Notebook,5,"Pros -   A very good laptop for its price. Has all necessary features, working in sync. Brilliant body finish.  Cons -  Keyboard feels too plasticky & fragile. That;'s about it."
220,09-Oct-2014,HP 15-g049AU Notebook,5,"Awesome Laptop. What a configuration. Stylish looks. this configuration is cheap for even 25 K. I personally do not like Windows 8/8.1 but I have heard all Licensed windows 8/8.1 will be automatically upgraded to Windows 10 by microsoft in a month. So, I am very happy with the deal."
221,09-Oct-2014,HP 15-g049AU Notebook,5,THe product is perfect for internet and desktop work. You guys delviered within 24hrs on the billion dollar day sale..  Well done!!!
222,09-Oct-2014,HP 15-g049AU Notebook,5,"GUYS, I GOT IT YESTERDAY @INR16790! THE CONFIGURATION PRICE RATIO IS SIMPLY UNPRECEDENTED& AWESOME! FLIPKART MY SWEETHEART!"
223,08-Oct-2014,HP 15-g049AU Notebook,5,"Got the laptop at Rs 14,000 (on 6 Oct 14, 8:30 am) on the big billion offer day after Rs 5000 for laptop exchange and Rs 1500 standard charted credit card offer. Got a HP back pack as a surprise gift. Can I expect more?  Laptop is simply superb. Enough has been said about the specs by others.  As usual flipkart delivered in 2 days and picked up the old laptop while delivering the old laptop. Good job."
224,08-Oct-2014,HP 15-g049AU Notebook,5,"This is by far the best value for money Laptop I have ever purchased so far.   The looks are stylish and sleek.   Specification-wise it is loaded with a A8 processor, a 4 GB RAM which is expandable to 8 GB with 500 GB Hard Disk capacity which I felt was enough for home usage.  It also comes with a Window 8.1 Operating System what with the suffering I went through with my old Notebook on XP."
225,08-Oct-2014,HP 15-g049AU Notebook,5,Thank you flipkart and seller  hd display  sound is good  graphics good  Best at this price I am very happy right now it performs good
226,07-Oct-2014,HP 15-g049AU Notebook,5,Superb products and seller. Got product before 24 hours and qualilty of the product was just awesome. Would highly recommend others to but from flipkart and spc by this seller
227,06-Oct-2014,HP 15-g049AU Notebook,4,"Sir, I would like to add 2 years additional onsite warranty @ Rs.2499/- as offered. Kindly advise the procedure."
228,06-Oct-2014,HP 15-g049AU Notebook,1,I have placed an order and still charged the full amount. Where's my Rs.5000 exchange amount?? Further details to be added once i get the laptop.
229,06-Oct-2014,HP 15-g049AU Notebook,1,I ordered 2 laptops on big billion day worth RS 16700 each... but after sometime i got a mail that my order has been cancelled... and the price of laptop shot upto Rs. 25000 each..even the customer care is irresponsibly hanging my call. I just wasted 2 hours behind this and got nothing...
230,06-Oct-2014,HP 15-g049AU Notebook,2,The price was never 16790 but rather 18000 + as the ci and standard charted card offers can never be combined. It still was a good deal
231,04-Oct-2014,HP 15-g049AU Notebook,5,I dont know how Flipkart does it. Quad Core A8 processor with windows 8 on other websites starts from 32-35k!!! Even Flipkart is selling other Laptops with this configuration at much higher price. I think there is some pricing error or something. But nevertheless I took the advantage of it.. :)
232,16-Oct-2014,HP Compaq 15-s009TU Notebook,5,"A good product from HP Compaq. Thanks to flipkart for delivering the product on time. I got this laptop at very reasonable price (25,100/-). I am writing the review after more than 3 months use.  Pros : 1.By look it's quite good with glossy finish. 2.battery backup is nice around 3-3.5 hrs. 3.boot time is quite low. 4.windows 8.1 and nice HD display.  Cons : 1. touch-pad is not upto the mark. 2. up and down keys in keyboard are very small.  But anyway really a very nice product at this price."
233,17-Oct-2014,HP Compaq 15-s009TU Notebook,5,"i bought thus laptop on 6th of oct on sale at price tag of rs24340 ..and got delivered in 11 days on 17th of oct... packing wasn't so good enough not upto the mark .. ..while unboxing the hp compaq 009tu i didn't find any genuine seal by hp .. there is no OS cd and no driver CD ..well i already checked all drivers are available on hp india website and one more thing there is no touchpad issue on my laptop ..touchpad works great .. lets come to laptop .. build quality is awesome better than dell inspiron 3542 , it is light wight , grey colour is good .. i really love love that laptop .. there is no heating issue as well as battery back up is good ..more than 3hours ..  simply its a worth buy ..  go for it ....."
234,21-Aug-2014,HP Compaq 15-s009TU Notebook,3,"I bought this laptop recently for my father. I got it in 26,000 INR after promotions. This is a Compaq branded laptop instead of HP one. Laptop is shiny gray in color, which I felt is better than the shiny black.   This laptop is exclusively available with Flipkart. I could not find this on any other website or offline retail store.   Product is looking good so far with responsive keyboard, Genuine windows 8.1 (no hassles of installing & finding drivers). Mousepad could have been more responsive. Screen is shiny n glossy. It comes in total plastic body (which is norm in lower priced laptops these days).   No bag or backpack has been given with this laptop.  All in all it looks ok for the money. Time will tell about the performance & durability."
235,26-Aug-2014,HP Compaq 15-s009TU Notebook,4,"I bought this laptop after considering HCL/Dell and Toshiba in same price range (~30K)  Based on my almost three weeks usage I found it working to my expectation.Screen resolution is good.Boot time is very low and no lags oserved.  My only problem is the touchpad quality as many times it hangs or pointer moves without doing anything.I need to contact the HP first to ask them about solution for this problem other wise nice product with good processor/RAM and HDD capacity for general home use. No heating issue even when run on battery.Battery back up is good and charge gives alomst 3-4 Hrs for normal browsing,youtube watching etc.  One point less for touchpad issue other wise all in all it's good product."
236,04-Mar-2015,HP Compaq 15-s009TU Notebook,4,Just bought this laptop HP Compaq 15-s009TU Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win 8.1) (J8C08PA) with free backpack and 1000/- off @28600/-. Was delivered in a day as promised for just 90/-. The OS was preinstalled and is OK. .THE BACKPACK promised is yet to be received..No separate CD for OS is given. The laptop looks great and keyboard smooth..Good experience...so far..
237,10-Feb-2015,HP Compaq 15-s009TU Notebook,4,"Could Haves:  (1) In this 30K laptop, screen resolution could have been better.   (2) Battery life could have been 5 hours - a reasonable requirement in today's time.   (3) Because user owns licensed Windows 8.1 with the purchase of this laptop, an easy way instruction of creating recovery DVD or USB could have been provided which will guide non-geek users to successfully format laptop and re-install Win 8.1 OS again.  (4) Screen panel hinges quality could be improved. It appears so jugaadu and fragile.  4 stars for HP Compaq Laptop with 5K discount given to me on exchange offer on old laptop. Otherwise, 3.5 stars for HP Compaq Laptop at INR 30K.  5 stars for flipkart delivery and customer support."
