,Dates,Products,Ratings,Reviews
498,03-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,"This is a really good product.Best in class in this price range.The printing quality is good for both color and B/W.Scanning quality is really awesome. but if you have XP then installing driver of this printer is little bit problematic.You have to install dotnet framework 3.5 or higher,otherwise it will not let you to install. for windows 7 & 8 it is really easy. HP is claiming low cartridge cost but i have checked it,not so much. You can refill your cartridge in more cheaper way."
499,10-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"This printer is very user friendly....its been one month using it.....Its a great value for money as you scan, copy and printer function with it....Looks are also very good and appealing at this price....I would recommend it for home use....And its cartridge cost is also comparatively low....For users who are complaining about high ink usage, i would like say just go to HP default settings and make print quality from high to normal or low.....  It worked for me....Overall true value for money...Thank you flipkart :D"
500,06-May-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,"First purchase from ANY online retailer, and the result is: SATISFACTORY!! :D Received it a whopping 5 days earlier than what was mentioned at the time of purchase, that too in mint condition and properly sealed.  Printer works fine, as expected from a low range Multi-Function Printer. Scanning also works fine. The only downside is the ink usage but that is to be expected.  I'm really gonna recommend FlipKart to my relatives and friends! :)"
501,05-Mar-2014,HP Deskjet 1510 Multifunction Inkjet Printer,3,Printer is good considering the cost but it takes way too much ink especially in black and out print and while copy even more.
502,25-Jan-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,"Hi there.if you are looking a printer for academic purposes where you don't have to print a bulk , this is a really value for money...flipkart service is no doubt very good but the ink which came with it didn't last much..but overall a good product"
503,11-Jan-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,Best Printer for Personal Use... Print Quality is great... scanning & Copy is also perfect... Makes a little noise while printing and copying.. but all in all a great buy for Home Use...Looks Stylish also...:) :)   Superb delivery by Flipkart... Ordered on 9th Jan at 01:48 am... got the product delivered on 10th Jan 5:20 pm... :) Kudos Guys.. :D :D
504,28-Dec-2013,HP Deskjet 1510 Multifunction Inkjet Printer,4,"Good product from HP for home users Nice to get it delivered by flipkart two days before the scheduled delivery date. print and scan quality are good, easy to setup and maintain. less cost per page nearly Rs 4 if you consider fuel cost while running for print or scan on your bike or car. printer can act as photo copier simply by pressing the button on the printer so good for oldies at home (ink usage will be more in this way). New cartridge one can get approx 90-100 text prints."
505,17-Dec-2013,HP Deskjet 1510 Multifunction Inkjet Printer,5,print quality is good its easy to use according to me at this price range its really good printer for home use its good but for office use its not
506,15-Oct-2013,HP Deskjet 1510 Multifunction Inkjet Printer,5,The printer works nicely with no problems. The printout is very clear. I am satisfied with this product.
507,25-Sep-2013,HP Deskjet 1510 Multifunction Inkjet Printer,5,Today I have Received The printer...print speed is good. scan is ok.everything is all right. hope it will be a good one..must update the details after 5-6 days of use..please wait..
508,21-May-2014,HP Deskjet 1510 Multifunction Inkjet Printer,3,First things first:  There is no auto enlarge nor any sort of manual button or anything for enlarging/zooming photocopied output !!  Second: Do not expect to scan/photocopy anything even a centimeter bigger than A4 size.  Third: It is slow as it is an inkjet printer so dont buy it if you have high volume usage.  Fourth: No batch photocopying/scanning (means feed several pages into scan/photocopy and then it processes/prints out in one go..until then it stores in its own memory..This feature is not available although it would have been awesome if batch processing and auto enlarge features were actually present..  But if that all is in this printer then how will they sell their more expensive models.  Fifth and Last: Flipkart has disappointed me many times by misleading product information otherwise the product is Okay for the price you pay. Rs.3000 is quite good as the quality of scan/photocopy/print is well maintained.  Although simple printing speed is a bit slower than Hp Deskjet 1000 single function printer.  It is an inkjet so dont expect laser printer speed/quality.
509,02-Jan-2014,HP Deskjet 1510 Multifunction Inkjet Printer,1,I found this printer to be quite INADEQUATE to meet my requirement. My earlier printer HP 4185 All-in-One was so much more versatile. I would like to know if I can exchange this printer with a good Laser Printer of HP brand.
510,04-Apr-2015,HP Deskjet 1510 Multifunction Inkjet Printer,1,"The cartridge is expensive, and it uses a lot of ink. In less then 60 pages, the cartridge turned dry. And it costs nearly 500 rupees.  Don't buy it. If you are looking for something economical."
511,29-Mar-2015,HP Deskjet 1510 Multifunction Inkjet Printer,5,"printer is good , but the no. of paper it prints is less. and the paper jams often..................................... ......................................................................................................................................................................................................................................................................................."
512,28-Mar-2015,HP Deskjet 1510 Multifunction Inkjet Printer,1,high cost Cartridge bhul kar mat lena per paze cost 20rs......................................................................................................................................................................................................
513,18-Mar-2015,HP Deskjet 1510 Multifunction Inkjet Printer,4,The item was very good and showed no error while printing. Ink may not be economical. Packing was not good.
514,18-Mar-2015,HP Deskjet 1510 Multifunction Inkjet Printer,5,good product....good packaging system....thank u flipkart excellent service....... order date 17th march 3.25pm and printer deliver date and time...18 th march 9am
515,15-Mar-2015,HP Deskjet 1510 Multifunction Inkjet Printer,1,i bought this HP desk jet 1510 printer. i installed the printer and from the first go the paper got struck inside the printer. 40 attempts and everything futile. i called up flipkart and said that i would like to return it and opt for a better printer. Flipkart executives replied back stating you can't change any electronic product and only the product which i have bought can be replaced. its better to buy electronic products from shops directly or any e-commerce site which gives the option for changing to better one. Regret buying this from flipkart
516,13-Mar-2015,HP Deskjet 1510 Multifunction Inkjet Printer,5,One of the best products I have bought on Flipkart till date. Very good value for money. Looks elegant. Thank you very much for the prompt delivery as well. Keep up the good work.
517,10-Mar-2015,HP Deskjet 1510 Multifunction Inkjet Printer,1,I ordered hp1510 printer.they gave delivered time on 13-3-2015.Flipkart delivered the item within two days.due to the busy with other work I am unable to collect the item at that time.I asked courier boy to keep the item for two days.but he canceled the order himself and replied the item.  But still I need that item.bad courier partner.so I say to flipkart that don't encourage this type of courier partners which may damage our good will.
518,03-Mar-2015,HP Deskjet 1510 Multifunction Inkjet Printer,3,NOT UP TO THE MARK.... BETTER BUY CANON BRAND.... THE FIRST THING THAT COMES TO MY MIND IS THAT IT CATERS TO THE NEED OF AN AVERAGE USER..... NOT FOR HEAVY USER...
519,02-Mar-2015,HP Deskjet 1510 Multifunction Inkjet Printer,3,"The printer is multifunction one i.e. it prints, copies and scans. The printing and copying quality is good. Scanning is also perfect. But I had a problem with the built-in ink. It was finished after hardly 50 pages of printing. I did not understand the problem. So the ink had to be replaced immediately after the purchase.  Flipkart delivery was also superb.  I am giving it three star for the ink."
520,27-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,2,"We purchased the printer, less than a month back, not only going with the name of the brand but also with the pocket friendly cost of the cartridge that hp printers provide. As a customer, I am highly dissatisfied, as I now feel my decision of buying this particular product was not that good. Pros: The printing quality, as always, is immensely good, that's what HP promise. Cons: 1. BLACK INK CARTRIDGE GOT FINISHED, EVEN BEFORE THE EXPECTED TIME. 2. DOES NOT PROVIDE THE OPTION OF ZOOMED IN OR ZOOMED OUT XEROX COPY. 3. TRAY SPACE IS NOT SUFFICIENT ENOUGH TO HOLD MORE THAN 5 PAPERS AT A TIME DURING PRINTING. Kindly improve these features."
521,25-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,5,"Excellent Quality, scan, xerox(copy), print .   Wow affordable and Reliable.   Go for It, If for home use.  Not recomended For Commercial Office but home people can use this for Small scale Business."
522,23-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,3,"please don't buy this product because it will be too much costly than a local print/xerox shop. print,copy and scan quality is not bad, but the thing is that this printer is not worth of money. go for a laserjet printer.."
523,23-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,3,although its a good deal to buy such a printer in such a low and comfortable price but its cartridge price is so high that u can buy it again in the price of two cartridges. and also drinks cartridge like hell...............
524,18-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,5,thankyou flipkart for such a wonderful printer. happy to buy this one. there are any places in maharashtra which are not under delivery zone. update areas asap.
525,18-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,5,good product very excellent working easy to handle any one can operate this flipkart was selling this product in low price
526,17-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,3,"By far this is the most confusing decision,I ever made while shopping online.The reason I say this is because of the dilemma of me spending my money while keeping Present or Future in mind.(Anyhow I bought it.)   Confused? So was I.   Lets be frank,we look forward towards buying this product because this is the cheapest multifunction printer we'll get in the market.Right? But the thing is if we look at it the other way round,we have to spend money more than the value of printer itself in near future,and by near I mean like 2-3 months,because the cost of the cartridge is so damn high and the print quantity,very low.   Coming to the positives,the print quality is above average by the price the product demands,and it looks pretty neat too,it's good for home use but like I said the printing costs are very high.Basically it all depends on your usage.If you are a student looking forward to print your school projects/assignments,this is not the product for you,but if your requirements are limited to printing general documents,this is the real deal.Go For It.   Hope this review helps.   And like always,kudos to Flipkart for delivering the product within the limited time frame."
527,16-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,4,nice product in a small budget. if u want hv such products http://www.flipkart.com/search?q=PRNDZSMB8FDBWN6J
528,15-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,1,THE PRINTER WAS DELIVERED SUPERFAST HOWEVER IT IS JUST A BOX MAKING NOISE AND NO OUTPUT. WHEN SPOKEN TO FLIPKART ONCE THE CALL WAS DISCONNECTED AND SECONDTIME THE CUSTOMER SERVICE EXECUTIVE WAS BLUNT ENOUGHT TO INFORM HE WILL NOT BE ABLE TO ASSIST ME! GOOD GOING.
529,14-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,2,GOOD FOR BEGINNERS OR PEOPLE WITH SMALL USE AT HOME . BUY AN PRINTER WIT INK ADVANTAGE THAT SAVES YOUR PRINTING COST
530,11-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,4,very nice machine wrt to its price  better print and about Rs 2 per page print black   and colour print is also ggod and economical  easy to use
531,11-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,5,"Good one.I am liking the printer.If it would have been equipped with Bluetooth,then it would have been better."
532,07-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,4,"good printer can give more than 60 prints on other hand the problem of cartridges can be solved by refilling it from inkjet ink bottles which hardly cost Rs. 75 for 100 ml (prodot ink) and they can be filled for 20 times more.. hence, A GOOD PRINTER available on low price.."
533,03-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,5,very gud product for home purpose.as ususal the flipkart delivery was awesome.Received the product in gud condition.The only fault i find is Catriridge get used up fast if colour printing is used.
534,03-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,5,gives very fine qualiy print and already saving a lot of money. operation cost is very less if you know  how to manage it.
535,01-Feb-2015,HP Deskjet 1510 Multifunction Inkjet Printer,5,"printng is awesome but cartridge cost is quiet higher than printing from market so,its better to refill the cartridge at home or if u dont know then from outside in market....."
536,31-Jan-2015,HP Deskjet 1510 Multifunction Inkjet Printer,4,The printer quality is good but the cartridge gets used up soon. If you have lot of printing work then better go for a laser printers. Ok for normal house use and students. Image graphic quality is average in colour printouts. Overall best for house and basic use.
537,30-Jan-2015,HP Deskjet 1510 Multifunction Inkjet Printer,1,"I bought this printer on Oct 17, 2014 delivered within 3 working days due to festivals, even its great that I received before Diwali, as per actual date it would be after Diwali but received much earlier.  About the Printer:  The Color print quality is very good. I didn't took more then 4 prints in color so not much about this.  Scanner is good, printer is also good which has multiple settings for print quality as draft, normal and best.   But for xerox there is no such settings for Draft quality and it copies in normal quality which caused me to take only 50 copies of xerox in 20 days and the black ink cartridge stopped working. I thought it is not working I took it to service center and they told it is empty and they do not recommend refilling it, any how I carried to a shop keeper and refilled it for Rs. 60/- it gave only 2 prints and then not working.  Now I again have to purchase a cartridge for Rs. 550/- which is too high that for 50 papers I need to spend Rs. 550/- means Rs. 11/- per page in black ink.   So, if some is looking for minimum cost should never go for this printer. It is useful as scanner only."
538,28-Jan-2015,HP Deskjet 1510 Multifunction Inkjet Printer,4,Got a damaged product from flipkart which they intentionally delivered in less than 24 hours. And after searching for my house they finally deliverd it. The product qality is good but why they send me a damaged product. Warning to others who are buying this. Buy this from a well renowned shop that is nearby
539,16-Jan-2015,HP Deskjet 1510 Multifunction Inkjet Printer,4,Home or Residential use it's so awesome and good for Small scale business u r carrying. this printer not a right choice of ur's so plz............ don't by for small scale business it's a waste of money for u
540,12-Jan-2015,HP Deskjet 1510 Multifunction Inkjet Printer,5,i can say one thing ...close your eyes and go for it.... best choice according to me.. value for money..
541,05-Jan-2015,HP Deskjet 1510 Multifunction Inkjet Printer,5,"very low cost printer..................Print quality is good ,But color cost ............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................"
542,03-Jan-2015,HP Deskjet 1510 Multifunction Inkjet Printer,1,"its toooooo bogus printer ,we feel we had been cheated,don't buy,cartridge is only 20 pages per fill."
543,27-Dec-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"Really satifed with the product , works flawless best 3in1 from HP under this price range. As usual great work from flipkart in delivery"
544,27-Dec-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,Performance of product is almost known to everybody. It is good product for home use. Excellent packing and delivery by Flipkart. I will recommend this product for my friends.
545,25-Dec-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"Hp 1510 printer is good one. i refer to personal use. short time very, good response, thanks to flipkart, better to explore the demo for specifications and refil inserting"
546,22-Dec-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,THIS IS A FINE PRINTER FOR DAILY HOME USE. THE CARTRIDGE IS BIT EXPENSIVE BUT NO NEED TO BUY A NEW ONE U CAN GET THE OLD ONE REFILLED AT A VERY LOW AMOUNT
547,22-Dec-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,HP products are always best. Its print quality and scanning quality also best. for long time usable. always buy hp products.
548,20-Dec-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,Printer is good no doubt but its ink cost is very much expensive. Printing quality both black n white + Colour good. One can also print Photos in phto paper.. All okay leaving the cost of ink
549,20-Dec-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,Very good product in low budget. It solve my problem.Thanx flipkart for his service....................................................................................................................................
550,17-Dec-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"1st Order came the next day of ordering but had a color cartridge problem, so asked for a replacement and got replaced the next day, and working like a charm from the next day. Definitely worth it. good product at a great price. Recommended."
551,15-Dec-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"I do not have much use, few prints a month, so not sure of how durable it is, but certainly it looks smashing, i love its looks and color. Did few prints all perfect, including color one."
552,04-Dec-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,Very happy with this product ;)  Overall true value for money...Thank you flipkart ;) print quality is good its easy to use according to me at this price range its really good printer for home use its good but for office use its not
553,24-Nov-2014,HP Deskjet 1510 Multifunction Inkjet Printer,2,"Hi Team,  I would like to buy HP Deskjet 1510 Multifunction Inkjet Printer if there is Black colour.  Awaiting for you response.  Regards, Kamlesh Suryawanshi"
554,17-Nov-2014,HP Deskjet 1510 Multifunction Inkjet Printer,2,"Hp wants u to pop in money in their account every time, HP gives this product with small cartridge and the no of prints is way below their claim, a time will come when u will have to purchase the large 802 cartridge which costs more than 1000 rs. u can refill both color and black cartridge by yourself instead of purchasing the new cartridge the problem is after a few refills the capacity of the cartridge drops. u ll be able to print hardly 40-50 pages in one refill. u need to fill the cartridge every time u need to print, this is very much annoying. after filling the cartidge u need to give it some time for ink to come to print head. some times the software detects that cartridge is refilled and it wont print anything, u need to reset the printer in this case or turn it off and then on after some time.  the bottom line is whenever u need to print more than 30 pages u ll end up in frustration. all this is a huge mess so its better to go for a printer which comes with large cartridges which atleast gives 200 prints in one refill. now epson comes with ink tank printers. U may check out those  But if ur printing need is very less (less than 100 in a month) and u ll never print more than 10 pages at once then u can go for this. the print quality is very nice."
555,16-Nov-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"this printer is unique and the only cheapest printer,it consumes very less ink and is all in one, i would recommend every common man to buy this printer ..."
556,15-Nov-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"First all salute to Flipkart for super fast delivery..within 24 hours of placing the order, they deliver it. Applause for Flipkart....on printer side, its very user friendly, easy to setup though initially i find some problem with driver supplied on cd. but it rectified itself by contacting HP site and updating the driven., After story is very smooth. Setup is easy, installation is breeze and even my 5 year niece, used it.  Its so simple to operate. Happy with product."
557,13-Nov-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,nice product good for home use to make school projects. delivery was a bit late. Hp printer are easy to install
558,11-Nov-2014,HP Deskjet 1510 Multifunction Inkjet Printer,2,"1) Printers are products where there ink cost is high . So if you are ready to spent money on   inks than buy . 2) For larger number of document prints it is a slow product  3) Ink is expensive , so at the end you need to rely on external printing sources (cyber cafes) 4) Only advantage is scanning documents which is expensive at cyber cafe"
559,08-Nov-2014,HP Deskjet 1510 Multifunction Inkjet Printer,3,"Printing superbly. Since it has scan option also It is above average product for this price. Cartridge is consuming more. i will not suggest for a frequently usage for printing.  Occasional user it is a good product. Cartridge price is low, but I feel it want more cartridge. It is scanning superbly. printing and scanning takes less time. over all i am happy with this product"
560,04-Nov-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"The printer is pretty good... U wont get a scanner, printer and copier at this price.... Print quality is also fine.. The only problem is that it it drinks ink like hell... suitable for those home users who have medium use...."
561,04-Nov-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,good one................................cons cartridge is small............................................................................................................
562,01-Nov-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"Excellent Product. it's combine with scanner, printer, photo printer as well as lowest cost also. I felt more happy to buy this one. thanks to flip kart fast service also."
563,31-Oct-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"While you are buying anything and reviewing always keep in mind the price you have paid for it. If you have paid 2700 Rs for this printer than do not expect something which comes at a cost of 10000 Rs. Therefore my review is based on what I have paid, and what I should I expect in this price.  Good.  1. Body and design is good, you can load paper and collect it very easily. 2. Installation and the software is good, 3. Scan quality is great. And it is really fast 4. Copy perfect, color match is 95%. 5. Print speed is as what it should be. 6. Print quality is perfect, on photo paper it looks, perfectly professional with very vivid color. 7. You can copy color/black without printer  Bad 1. Each Cartridge will give you 50 Pages of plain text or 10 Pages full page photo. So if you are going to use original cartridge. It will be very expensive. But we can refill the cartridge at home easily. 2. If you use refilled cartridge, and continue printing, after some time it will warn that cartridge should be completely empty. If you still continue to print It warns you that you are using refilled cartridge, if you still continue it says warranty will be void. If you continue it will print but reduces the quality. It means the best quality print will look normal and normal quality print will look draft. I think it is something new HP has included to force the customer to buy original cartridge, which will squeeze your pocket.  But it will be in all HP model. 3. There is no way to reset cartridge ink level. Just ignore the message.  4. After new cartridge everything will be OK.   Verdict: If you refill the ink it is great. But remember 802 is not a durable cartridge it will dye within 10 refills at most. If you use original cartridge I recommend buy Canon, printer above 5000 Rs. It will save money in long run."
564,28-Oct-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,jo processing mein h usko cancel krdo or jo shiping h usko dilivered krdo plz jaldi mein ho ho gya canel sir
565,22-Oct-2014,HP Deskjet 1510 Multifunction Inkjet Printer,2,Hp is best for printing we know that. But this product is poor but not bad for using in home works. Good but not too good. :)
566,19-Oct-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,product is too good and they give high discount and it prints awesome photos and documents of high quality.................i love WS Retailer for giving us a high discount on this product...
567,18-Oct-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,"I HAVE PUECHASED THE SAME PRODUCT AT RS. 2,832/- TWO DAYS AGO BUT IT IS 2,699/- WHY THE PRICE DOWN. I HAVE PUECHASED THE SAME PRODUCT AT RS. 2,832/- TWO DAYS AGO BUT IT IS 2,699/- WHY THE PRICE DOWN."
568,17-Oct-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,OK.!! first of all am dissapointed with flipkart. they had some issues with shipping the consignment which took extra 1 week to reach my house. nice packing by the seller and kudos for the seller. coming to the product itself.  the printer is is best for home purpose .  print 10/10 copy 6/10( copying takes more ink which reduces the duty cycle of the cartridge) scan (10/10)  the printer looks awesome but overall build quality can be improvised a little bit. since am using the printer for only about a couple of weeks... i cannot review with the cartridge ... overall best buy..and value for money. nice work from HP and seller ..overall good service by flipkart
569,17-Oct-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,1 it is very good for domestic use.  2 Print quality is good but consumes a lot of ink. 3 no wireless connectivity via wi-fi 4 Does not print both sides of the paper automatically
570,15-Oct-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,"Its a very good, cheap, durable, and easy to handle. It just fulfill all my needs. I have to print 10-30 print a week and it is good for that. Heads off to the manufacturer. It would be more comfortable if it has wireless connectivity."
571,13-Oct-2014,HP Deskjet 1510 Multifunction Inkjet Printer,3,i wanted a printer to print at least 1-5 pages per week and this is best for that. i got it very helpful. i will suggest my friends to buy this product too. you should also buy this. its just amazing.
572,08-Oct-2014,HP Deskjet 1510 Multifunction Inkjet Printer,3,i have gate it for Rs.2559 when i check in local store it is above 3200  online shopping is best compare to local shops
573,04-Oct-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,"Best option if you are not continuously taking print outs because the cartridge 802 will give you a maximum of 80-90 pages fairly. The original cartridge costs ~500 INR. But don't worry, refilling inks are available in flipkart itself for ~500 INR for 100ml. Overall a great product from HP and good delivery by flipkart. Took only 1 day for the same."
574,29-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"I live outside India and I wanted to buy a printer for my young siblings, helping them in their school assignments. It is not only easy to print but it was very easy to setup as well ( connect to computer, install cartridges and print! ) I did not had to go through the lengthy process of explaining each bit on call.   The cost of cartridges isnt too high and quality of the print is above average (not too good), however, it does justice to the price you pay.  In the package, along with printer were two cartridges. Would have been more helpful to find few plain white papers as well.  To conclude, I am indeed its very satisfactory and happy customer."
575,26-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,Product is very good and value for money...Printing quality is good and thanks to Flipkart for timely delivery..
576,25-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,1,this deskjet series printer is very poor in performance and the maintenance cost is very high.Go for laser printers....
577,24-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,2,I would have gone for a wireless model as it looks dated one...but...ok...for the budget...Not suitable for commercial use
578,24-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,1,"I brought this printer, CD supplied with this donot work and the the HP customer case support number printed on this printer donot work.  I have to down load the software and the drivers from the HP site but still the printer od not print when i give print from MS word, PDF files or for that matter any document.  I have returned back and the second one also has the same issues.Don't understand where to get help from. Looks to be a poor service support.  I am totally dissatisfied with this product"
579,23-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,i have purchased hp deskjet printer just for 2899 thanks for flipkart which gave me such a great piece for such a low price it gives best printout quality folks!!! buy this!!
580,21-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,Have been using it for just more than a month. Cool product. Does what it is supposed to do. Scan and print functions are as expected from HP.
581,20-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,1,"I got 2nd replacement and that is not working. Had purchased online to save some time, but have spent more time. First had issue with cartridge and now USB point from printer end/ cable not working."
582,18-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,The overall product is very good.....and very fine packing.Best in class in this price range.The printing quality is good for both color and B/W.Scanning quality is really awesome.
583,17-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,nic better in cost as u can preffer it so goood from hp series best colour printing  and all black and colour best printer in low cost
584,16-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"guyzz. just buy it for the 3 purposes Print,scan and copy. its very easy to use and the functions r supervbly easy. xerox can be made even without connecting wid lappy.  ps: jst BUY it.. i m so happy wid it."
585,16-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,saste main badhiyan hain ise to zaroor se kharido par ink cartridge thodi mahangi hai.jaldi khatm ho gayi par ghar ke prayog ke liye badhiyan hain .
586,12-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,Good quality.best for home use.check the price in other shops also...................................................
587,11-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,nic printer....................................................................................................................................................
588,07-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,2,The installation scripts provided by HP dose not work on most of the Ubuntu versions.  The printouts are not sharp enough.
589,05-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,it is the best printer and is priced reasonably i suggest to everyone who are planning to buy a color printer to buy this since it is really good and works well
590,02-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,3,"I have been using this printer for about 40 days. It is working smoothly till now, except for some ink problems, it is one of the best."
591,01-Sep-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"Best product within this range. All qualities of this printer are exceptionally best in class.  No doubt, the cartridge is a bit expensive as compared to other high range printers, but still its affordable.  I loved this product :)"
592,30-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,Thanking Flipkart for superfast delivery!! It came the very next day i ordered it. The printer is good for home use in this budget..  one should go for it without any hesitation!
593,29-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,None of the supplier can sell this product at a price as low as Rs.2399.00 Unimaginable price for a brand HP. Fantastic
594,28-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"When it is HP you need not have to worry about the quality. This gives 3 options - Print,Scan and Copy at low cost. I can also print it in color and since I got it for a great price, I am overwhelmed with it. Must Buy."
595,24-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,3,again flipkart was prompt and way ahead of delivery time estimated...the printer is a bit slow but good enough for home use
596,21-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,Awesome product. The product is made of good quality and it is original OEM from HP as described. Its authentic as I have registered it in website and I recommend it for all.
597,18-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,Day before yesterday I got my Printer from Flipkart but I have one problem that how to select the INK type? ie.Black or Color.  It is not asking me which INK it will use for Printing.  Can someone Help me?
598,15-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,"I bought this printer at this site at rs 2400 while my friend bought this product at rs. 3800 from e-mall/kolkata. why price become so varient it is just beyond the thought of every buyer. one disadvantage in printer is that print comes out from printer is very slow but for domestic user is very fine,donot think twice before buy it, wait price comes around 2350-2400."
599,13-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,Useful for home use. Works good and very much satisfied with this printing. Setup is easy and the printer itself is compact. Feeds paper easily and no stuck up of paper faced so far.
600,06-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,"I have purchased hp 1510 printer from flipkart App.I got the delivery within 6 days of my order in a well packaged manner which is quiet appreciable.Multifunction printer at low cost.Now I believe ,, ve made a good choice in selecting this."
601,05-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,I am surprised for the price offer - it is much less than direct HP shop. Product is much good than it was expected to this price tag .
602,04-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,The printer is cheap and best but the disadvantage is the printer suck the ink like water ... if u wanna use this printer rare 40 copies per month this printer is best other wise.. u use regularly this printer you must install (ciss) ((continuous ink supply system)) to the printer but the seller service is too good i got faster delivery . totally i m satisfied thanks for the product and thanks for the seller
603,03-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,i got this printer and it was goood working
604,01-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,Best printer at this price. Printing quality ndd speed is to good. Packing of flipkart is best. I lve to buy other product through flipkart.
605,01-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,"it's been very good cheap and best , the HP Deskjet 1510 Multifunction Inkjet Printer quality is very good ,photostat is very good"
606,01-Aug-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"Of course it is cheap when we consider ALL IN ONE. Cartridges end up quickly is the only negative in this. Just refill it man....Just get a premium quality ink(just around 150) and inject into the cartridge.Search you-tube, lots of videos are available. So for home use, i strongly recommend this printer"
