,Dates,Products,Ratings,Reviews
149,19-Sep-2014,HP Slate 7 Voice Tab,4,A competitively priced product from HP that offers 2 sim card holders (Mini Micro) Sim Slots. I didn't repent in buying this product. Battery life is good enough.   Back panel could be improved upon - so that it would give a rich feel to the user.  on the front side - the display used inside could be even better (Nothing specific to complain on the existing one) but if i compare with some recent roll outs in the market. i feel it could be improved.  Definitely - need to improve upon the RAM. for regular users - not to worry with this 1GB that it offers.
150,10-Jul-2014,HP Slate 7 Voice Tab,5,"Seems like a great product, service from Flipcart is top notch. The revised MRP is well known on the manufacturer's site, since over a week. Why discount a product on old MRP, this is not expected of a company like Flipcart and a seller like WS retail. My respect for you is shaken. Please look into this and rectify."
151,15-Apr-2014,HP Slate 7 Voice Tab,5,It's been one month since I'be bought this seven inches tablet from flipkart and the experience has been really nice. Let me list out the pros and cons of this tablet Pros 1) Lag free experience 2) Battery life is really good and we get around 10 hours on battery 3) Price is a plus point. 4) Dual sim feature 5) Loud speakers 6) Gaming without any visible lag(even high end games) 7) Average camera 8) Not too heavy  9) R.A.M is sufficient ( there is 1 GB of ram) Con's  1) Could be a bit thinner 2) We might not be able to update to KitKat.  Other options 1) Asus fonepad 7(2013) 2) Nexus 7 - 2013(no calling facility)
152,08-Apr-2014,HP Slate 7 Voice Tab,5,"Have been using this tab for 2 weeks now, and havent faced any problems. Just that it doesnt support USB OTG. but other than that the performance is awesome. No lag problems, Camera front and back is super clear as expected from a 5mp cam. I just hope HP releases its accessories pretty soon."
153,07-Apr-2014,HP Slate 7 Voice Tab,5,"Too big to handle ( actually its not so big as 10 tabs, hp is highly sleek and light weight, first thing I checked when I got this tab is whether it fits my pocket, it fits easily!!)  it Will look Odd for calling purpose ( will look unique and different, I believe its going to be a new style)  That its made of cheap quality material ( Not at all, superb quality with chrome border)  Finally Its a multipurpose device (phone+tab+laptop) if you attach keyboard.  Only drawback is tab accessories like flip cover, key board etc which is not available easily online"
154,28-Mar-2014,HP Slate 7 Voice Tab,5,Its a smartly designed tablet i have ever seen between so many other options available in market. No other tab can beat it in terms of specification. It has everything we need in a tablet. Good job HP. As compared to Samsung Tab or Nexus 7 in terms of price and features.
155,24-Mar-2014,HP Slate 7 Voice Tab,5,"Advantages: Display, Design, Resolution, Features, Front camera is good for video chatting (better than other tabs), Dual sim, and above all the battery life is great.  A great value for money product. Go for it..."
156,01-Apr-2014,HP Slate 7 Voice Tab,5,I placed my order from the seller WS Retail for this tab on March 29th and I received the product well packed yesterday. I was super impressed by the time taken for delivery.   The Tablet came in a sealed HP box. I am using it since yesterday and i am quite happy with it. The only thing i noticed is the tab heats up easily. Nothing major though.. May be because i am excited and using it non-stop. Will update after a few weeks of usage.   The product is shipped through ekart logistics and their chennai office DON'T HAVE A CONTACT NUMBER. Their national call centre number do not work either.
157,30-Mar-2014,HP Slate 7 Voice Tab,5,Wow.. I am happy with my purchase. This TAB is better than samsung TAB3. Best value for money and you cant get better feature in this price. And all above this- BRAND-HP :-) Pros: Good battery life Very handy Quality speakers Great touchscreen  Cons: Only problem -Could have provided a folding cover. Accessories are not available anywhere online :-(
158,24-Mar-2015,HP Slate 7 Voice Tab,3,"Not very good phone but good tablet to use. as usual easily drooping signal but other feature as a tablet is ok.  look wise good , performance wise not up to mark."
159,20-Mar-2015,HP Slate 7 Voice Tab,3,"bought the device from flipkart about 4 months back. The service from flipkart was awesome. had a problem with the display after using it for 2 weeks and flipkart replaced the device. *cool :)  pros -good battery backup -stylish (i mean, i really loved the front speakers) -light weight  cons -below average display -aweful camera -touch and scroll not that smooth - ok-ok performance.. no wow! element -very very difficult to remove the back cover(inorder to install the sim and memory card u need to remove the back cover) and the cover feels too fragile"
160,18-Mar-2015,HP Slate 7 Voice Tab,1,Very bad experience in having this product for a week. At first I was delivered a difective product whose mic was not working. Then I replaced with the new one whose screen was not displayed properly. Finally I have returned the product and get the refund. Though the service of the flipkart was very good in deliverying the product and replacement or picking up for the same for final refund.
161,08-Mar-2015,HP Slate 7 Voice Tab,5,"I ordered HP Tab Slate 7 on March 5th 2015 and I received this item on March 7th 2015.   the product I received is very good, for its performance I rate 5. However I little dissatisfy with the services provided by Flipkart, for example, I did not get any rush delivery option while ordering.   I checked on the box, the seller is sent this product from Delhi, however it take more than 48 hours, even I understand the item delivery date was March 9th 2015. but I need this item delivered to me by same. Overall good experience. Thank You"
162,23-Feb-2015,HP Slate 7 Voice Tab,1,"The Product since its purchase crating problems. The service center was also not able to do much. The product was purchased because of the brand but I'm much disappointed and never suggest any one to buy this product. I thought that after my so much complaints the service center or the manufacturer should take initiatives to resolve he problem but every time they wasted my time by upgrading the software, they dont know the actual problem. I much disappointed."
163,18-Feb-2015,HP Slate 7 Voice Tab,5,very nice tablet with amazing features and top build quality at this price range..completely satisfied with this product..thanq flipkart!!!
164,16-Feb-2015,HP Slate 7 Voice Tab,5,"No complaints till now... Just one of the speakers got water logged.. so sound is not coming properly from one of them.   Dere is no use of talking specs as we all know wat dey are giving... coming to the pros adn cons;  1. the camera is good , in good light and moderate in the dark; gives grains  2. the front cam is not 2 mp in quality, but yess it gives you decent pics... 3. 4g not dere 4. for me it came with a raw android... i dont know why they dont customise it; but i upgraded it to the hps customised kitkat and its working fine  as u can see the cons ,.. no major upset is there. all dese are small issues.  rest all are pros. the camera does its job as is expected from it. The interface is good and the touch is smooth. HD movies run flawlesly and its a delight to watch pirates of the carrbn in full HD in the 7 inch screen. till today i never formatted my phone and still no hangs yet. although i keep running apps all the time . comparable to any good samsung tablet. Battery is also good. lasts 2 days on an avg usage.  for gamers, the slate never lets you down, as i play fifa 14 /15 without any lags evr.  so overall as per performance its the best within this price range. comes with inbuilt google chrome and hp box... its good as a phone evn. smoothly u can make calls. now; i have been a heavyuser as i dont have a phon. this works as my phone also .  So my verdict :: dont listen to evryone who speaks.. i am a hardcore user of it for 11 months and still unable to find a bettr performer in tablets. blindly u can go for it."
165,07-Feb-2015,HP Slate 7 Voice Tab,4,"I am writing this review after using this tablet for 5 months. battery backup is not high class for continuous 3G usage, charging time too is moderately long, but other than that it is quite a user friendly tab. games and other operations are lag free. and the best thing is the net browsing. the performance in this regard is just AWESOME. I am glued to the Airtel 3G service 24/7, and the browsing is superfast... with very little heat. the 1GB Ram does the job quite well. Although the Asus fonepad 7 for just 8k looks very inviting, this one too has served my purpose and then some. looks very good... go for it !!!!!"
166,05-Feb-2015,HP Slate 7 Voice Tab,5,"when i bought it i got it with jelly bean ,may of them said that that would be the last update,but hp has given an kikat update which is awesome..cool"
167,05-Feb-2015,HP Slate 7 Voice Tab,3,"I bought this product in Oct 2014 and have been using it ever since. The build seems good nuf and so are the looks. But the UI and processing seems a bit sluggish and laggy.   The two front speakers enhance the movie experience.   HP also released firmware and OS update very recently so pretty satisfied with that.  You have dual sim slots and the voice quality seems just fine without much distortions.  Rear cam is a pretty decent 5 mp snapper with touch and autofocus, Secondary cam has 2mp resolution . Its not great but just ok for video calls. Very grainy though.  The delivery from flipkart was prompt and packaging was good as always. Full marks on that."
168,03-Feb-2015,HP Slate 7 Voice Tab,4,"I have used for 10days before i wrote this review, as many users mentioned in their previous reviews this is not to be used as a primary phone because of its size and weight. Camera is poor (both front & rear). Speed is not so good (it hangs up occasionally & reboots frequently). Having said that, i find this as one of the best Tabs within this price range."
169,02-Feb-2015,HP Slate 7 Voice Tab,5,its just a osm tab..!! go for it...........!! I m using since last 5-6 months and its best tab in best price.........!!
170,28-Jan-2015,HP Slate 7 Voice Tab,4,"> First of all thanks to flipkart for its customer service, unlike other online retailers (where price differ only by Rs. 10-20 but Extremely disappointed Service)   Advantages:  > KitKat Upgrade Available > Scratch-free Display (not Gorilla Glass but Rough Handling doesnt do much damage even Scratch) > Good camera (Certainly not the best)  Disadvantages :  > Battery Backup is comparatively less > No Drivers available (after upgrade to 4.4.2) > In build apps  > dents at outer cover and side (if rough handled bt didnt break)  Overall, Best Tablet for Budget Price, I recommend HP"
171,17-Jan-2015,HP Slate 7 Voice Tab,4,"Touch sensitivity could be better All the other features are good video calling is a breeze Important thing is you will get stock android,  no lagging"
172,16-Jan-2015,HP Slate 7 Voice Tab,5,it is a very good product by a word fame company its working error free working from the purchased date in one line its amazing.
173,15-Jan-2015,HP Slate 7 Voice Tab,1,"I purchased HP Slate 7 voice tab from Flipkart and I got HP 7 voice tab instead, from Flipkart. Returned the product (as they did not have HP Slate 7 voice tab in stock to replace it !!) after discussions with multiple support executives."
174,14-Jan-2015,HP Slate 7 Voice Tab,3,"I bought this tablet for the brand ""HP"" but it turned to be yet another mediocre Chinese tablet. Build quality is not that great. I got a defective tablet initially though it was replaced for another new tab, I had to wait for 1 week for new one.   After 1 month of usage here is my review,   Performance, Battery life, Touch Sensitivity are OK.  Build quality is below average, Cover is a MUST.  If given another chance, I will not buy this tab again nor recommend it to friends."
175,10-Jan-2015,HP Slate 7 Voice Tab,5,i bought this product & use it from year and above.it's full hd screen is most nice feature and many other android feature is same like other android devices.battery capacity is also very good in this category & price range.only in built battery can cause a few problem during any hang the devices & restart time.internal memory is enough but in case of need of more memory u can add 32gb expandable memory.
176,09-Jan-2015,HP Slate 7 Voice Tab,1,This tablet does not support mobile data. Tried with multiple SIM cards from different service providers. Good for just playing games using wifi or offline; if that is what someone is looking for; go for it. Otherwise strictly avoid.
177,07-Jan-2015,HP Slate 7 Voice Tab,3,I've been using this for the past 7 months.  Pros: Battery backup Cons: lags even when mid range games and videos are attempted to operate. voice call clarity no kitkat update till date.
178,07-Jan-2015,HP Slate 7 Voice Tab,3,"Good phone to go with a tab intergrated or vice versa.... Issues with the hardware like 1. It will show network but when you call from other phone it will be saying switched off. 2. Battery backup is good as for a tab. 3. Issues with the h/w like start hanging as you use more apps that uses web access to work eg: facebook, whatsapp, gmail, etc..... 4. takes loong time to charge battery...."
179,05-Jan-2015,HP Slate 7 Voice Tab,5,"A good Budget tablet for 12K bucks. No Glitches as of now. Sound is good, both on phone and Music. Battery lasts a good one day. Though camera is not so good."
180,03-Jan-2015,HP Slate 7 Voice Tab,5,Everything was good in the Tablet except the primary camera. pros: 1. good battery backup 2. best touch 3. nice front camera 4. stylish look 5. nice memory backup and quite fast tab 6. good for gaming 7. nice screen resolution cons: primary camera is like 2.0MP type
181,31-Dec-2014,HP Slate 7 Voice Tab,3,"I bought it for Rs 15980. In next two week its price reduced to 12999. I called Flipkart for returning it for new reduced price. They refused it. So unlucky.  Touch is not smooth, its very poor. Graphics need to be worked on seriously. It hangs rarely. processor is good. some SIM card does not work."
182,30-Dec-2014,HP Slate 7 Voice Tab,3,"I've been using this product for almost a year, and I had bought it from flipkart only. No complaints regarding Flikart's service, but this what I have to say regarding the product:  Pros:  1. The processor is really good. 2. The sound quality is fair enough 3. The back of the tablet looks really good and the feel is awesome! 4. The stock android experience is really cool  Cons: 1. The resolution of the display is below average. 2. The picture quality of both he camera is really bad. The primary camera which claims to be a 5 mp , merely gives result as a 3.2 mp camera. 3. The ram lags regularly, and gaming experience is really bad. 4. No OTG support. 5. And the BIGGEST shock, no updates for the android OS, its only what you get when you buy, that's it!!  Conclusion:  Please, Do not buy this product,and I repeat Do Not Buy THIS Product!!! There are lot of good varieties offered at the same range. So please check for an alternative if you care for your money..."
183,30-Dec-2014,HP Slate 7 Voice Tab,5,"I've ordered this product from Flipkart and it got delivered to me in about 3 days(Hell yeah, they're totally AWESOME) and it's been five months since i'm using this tab and it's pretty cool. I totally love it. :)"
184,29-Dec-2014,HP Slate 7 Voice Tab,1,"There is lot of issues in this tab-  1) If i am using WiFi or data plan in tab, then if at the same time i want to call someone then it is showing no contacts in the phone book, even when i turn off the WiFi or data usage still it takes minimum 1 hour to display the phone book, sometime it takes whole day to show the contact info. Even the tab restart is also not working in this case.  2) When i am using the USB cable as a charger then the tab touch stop responding or responds in incorrect manner.  3) Lot of problems with charger , sometime it stops charging the tab.  4) Very less service center. You can not get the answers for your problems in the tab.  5) Whenever i am inserting the micro SIM with the another SIM in the tab. It automatically restarts again and again."
185,27-Dec-2014,HP Slate 7 Voice Tab,4,"I have been using this product for over four months now. and so far haven't found any thing to complain about. Flipkart's delivery is awesome.The product was completely intact, safe and sealed."
186,19-Dec-2014,HP Slate 7 Voice Tab,1,viewers please don't buy this HP slate voicetab. i bought this tab 9 months ago via flipkart and already its motherboard is damaged and needs replacement. it's voice output is so low and even with ear phones clarity is not that much battery doesn't last for more than 3 hours no system for personalised settings it's not worth buying and dont go after seeing deepika padukone' add on tv i think these actors should personally use the products before recommending or better say stop misguiding people even the HP centers service is so poor I am really disappointed with HP people and their poor quality products. it's better to go for samsung
187,17-Dec-2014,HP Slate 7 Voice Tab,4,Great Product at affordable price. Only thing is you need to change habit of handling bigger phone. You can easily suplement with Bluetooh and Speaker phone.
188,10-Dec-2014,HP Slate 7 Voice Tab,2,"I purchased this tablet in May 2014 in India and later shifted to Indonesia, due to lack of accessories for it had to buy a local cover for it. By chance it fell down and instantly the Glass got broken. The service center in Indonesia offered to repair it at 80% of the current market value. The grey market had no spare parts available for this whereas for Samsung and Apple products market is flooded with all range of spares. Even on checking the service center in India, found that many cases of broken Glass reported for it. HP shall have to offer the parts at economical prices to make the products successful for long run."
189,07-Dec-2014,HP Slate 7 Voice Tab,4,"My first purchase from Flipkart and very happy!  After researching on a tab for my parents, I decided to go for HP Slate 7 voice tab and I'm happy with the choice. Hopefully, that happiness will sustain.  My observations after the first use: 1. Easy to use, the UI is easy to use and adapt to. 2. Its economical and gives a decent config for the price. 3. The build quality is good with a smooth finish, probably the reason why its a bit heavy? But feels good in hand. 4. Performance is fine considering my requirements are just for a good browsing experience, Youtube, emails, news, etc among other basic activities. 5. The speakers are clear and I liked it, it cant be deemed low sounding as I read in a few earlier reviews since it also depends on the music/sound bit rate. The HD videos i watched on youtube sounded nice and load. 6. Played Subway surfer and there was a bit of a lag though."
190,06-Dec-2014,HP Slate 7 Voice Tab,3,No major issue for last three months. Had accidental fall once but no damage except mark on corner. Battery last only for the day with nominal use. Had to replace charger once under warranty the guys at service center were helpful.
191,06-Dec-2014,HP Slate 7 Voice Tab,4,It is working perfectly Fine. Much better than samsung tablet. Even Flipkart delivery is Good. All the features provided are excellent within the given range. Faster processing as well as dual sim tablet make it an outstanding tablet.
192,03-Dec-2014,HP Slate 7 Voice Tab,5,Very good. Display is good. Battery is good. Speakers are good. Good one for watching movies. Good one for studying any PDF.  Would recommend others to buy it.
193,24-Nov-2014,HP Slate 7 Voice Tab,4,"Hi Flipkart,  Could you please let me know what all items are delivered with this product in the box from flipkart?  Thanks, Pradeep"
194,19-Nov-2014,HP Slate 7 Voice Tab,4,"As my experience say hp brand the world famous.Nd Slate 7 is there first tab discovery which make u feel awesome when you use it,,,nice display...nd beautiful look.I want to recommend it on price bases...If u value for money I think u will going to love it"
195,17-Nov-2014,HP Slate 7 Voice Tab,5,"I got the tab by time. Gud customer support. Hats off WS RETAIl seller, as you are always best. Thanks a loot FLIPKART."
196,15-Nov-2014,HP Slate 7 Voice Tab,5,"Hello friends,i think this the tab which u really wants.first of all the battery backup is so good.it gives more backup than xperia M and xperia E1...amazing and powerfull device.Screen is vey good.Super bright IPS display.everything is good....thank uu HP for this great device...I am totally satisfied"
197,15-Nov-2014,HP Slate 7 Voice Tab,1,I purchased my slate on the 29th of September 2014... I received the product on the 30th as I had applied for a 1 day delivery... The product worked well for about 30 days and after a few days it stopped charging.... I am unable to use my phone now and flipkart now wont even help me... I am very disappointed with the product and flipkart.
198,13-Nov-2014,HP Slate 7 Voice Tab,4,"I was doubtful to order a phone online but i am using this voicetab for 2 months now n i m happy with it... i had zenfone, gionee m3 in option owing to their large screen but i m happy with my decision  It works smoothly.. it fell once from my hand n thankfully nothing happened to the screen.. but one major issue i faced is that the person i call from this phone can barely hear anything properly.. n the other one is that it doesn't hav a flashlight.. otherwise its a great buy for people looking for large screens"
199,13-Nov-2014,HP Slate 7 Voice Tab,2,i have purchased this product recently. the rear camera is disappointing. Hp could have put 8mp camera in place of 5mp. The pictures are too grainy. net connection is very slow.  display screen is very good.
200,12-Nov-2014,HP Slate 7 Voice Tab,3,"screen, build quality, battery, android... everything is fine except camera... really bad ................................................."
201,12-Nov-2014,HP Slate 7 Voice Tab,4,"Very Nice Device, Decent screen resolution, 1GB RAM, Quad core process or with GPU built in ( Tested with couple of games and performance is pretty good), GPS is pretty accurate and able to capture signal pretty fast, Front firing speakers audio is pretty good, Audio through headset is decent, Nice power adapter is provided for external charging and can be charged through USB...Thank u Flipkart"
202,09-Nov-2014,HP Slate 7 Voice Tab,5,this is really an excellent product.. bit higher in price..but quality matters.... recommended for buying if one decided to buy a 7 inch android tablet...
203,08-Nov-2014,HP Slate 7 Voice Tab,4,"The product is good, and it's been a month I'm using it. There are some exceptions in Android OS(as u know sometime rarely tab hangs,) but product is of HP and it is quite good. Just not satisfied with the Flipkart's delivery timing, for this product I've waited 8 days, and got it after making few calls to their Customer Care... But ok... satisfied with product quality."
204,07-Nov-2014,HP Slate 7 Voice Tab,3,over all good but photos clarity is not good even it is 5 MP camera. Some time it will hange while playing games.
205,05-Nov-2014,HP Slate 7 Voice Tab,5,using since 4 mnts and not got any issue since now. working fine withot any problen. no network issue and no heating issue till now. so go for it it is best tablet at this price.
206,04-Nov-2014,HP Slate 7 Voice Tab,5,Good worth buying...i would recommend to buy this product. Please go though the products and specs its helped me to choose this product.
207,19-Oct-2014,HP Slate 7 Voice Tab,4,"Well I have been using this product for the past 1 month and here's the review. Pros :- 1. Great screen size and resolution. 2. Camera quality is great. 3. Build is awesome. 4. Light weighted. 5. HD videos looks awesome. 6. Front firing speakers are good. 7. WiFi is good. 8. 3G is great. Used Tata Docomo 3G which was awesome (prev i used Sony Experia where 3G was bad).  Cons :- 1. Headphones are not good. Had to buy sennheiser which is highly compatible with this device. 2. Immovable battery. 3. Doesnt come preloaded with many important apps. 4. Only 1 sim is of 3g which is the micro sim.  If you want to go for a good tablet at an affordable price then go for it.It's the best one available at this range and you can trust HP,it wont disappoint you....."
208,19-Oct-2014,HP Slate 7 Voice Tab,3,"I bought it in April, 14 as gift to my wife. I cost me 17000 rs and its original flip cover cost was 2500 in addition. The touch is sometimes not smooth and now there is reduction in its price much ( a disappointment for me buying at so high price), overall good one. Flip cover was big flop considering its price."
209,18-Oct-2014,HP Slate 7 Voice Tab,4,"Screen, RAM, Processor, Display, GPS was good. Battery life was decent. Great finish.  But one issue, 3G SIM slot is the micro SIM slot and the other one is normal. i noticed it after purchase."
210,16-Oct-2014,HP Slate 7 Voice Tab,5,"Pros: (1) Very good looking front & back panel (2) Silver plus Metallic lining adds gravity in the look (3) Provided with extremely attractive specifications (one of these features is the internal memory of 16GB !!) in this awesome price (just compare with others like 'samsung', 'lenovo', 'dell' etc) (4) 'HP Connected', 'HP ePrint', 'HP File Manager' (comes pre-loaded) are really of good use (5) Nice sleek get-up gives you very good hold of it for doing things (6) Mini-SIM for 2G and micro-SIM for 3G  Cons: (1) No LED flashlight (2) Although two speakers (under top & bottom silver   lining/casing), sound quality is not upto mark (really low)"
211,15-Oct-2014,HP Slate 7 Voice Tab,1,Disappointed with the response.  Get a Samsung tab or ipad mini.  I hope it upgrades to Android 4.4.4 and there is some improvement in the response time.
212,12-Oct-2014,HP Slate 7 Voice Tab,4,first of all thanks to flipkart for delivery before expected date . tablet is good in every aspect and also reliable ( hp product) but camera quality is not worth a rat's ass anyways build quality is good
213,10-Oct-2014,HP Slate 7 Voice Tab,5,"I got this tab from Flipkart for rupees 11499/- only,and full satisfaction by the product.The cool things about this tablet is its 16 gb internal memory (12 gb),it is a very light weight tablet and is very slim for a tablet also its smooth gaming experience even at this affordable price. FULL PAISA VASOOL !"
214,09-Oct-2014,HP Slate 7 Voice Tab,1,I got the product with damaged screen protector. Please make a solution accordingly. I need a immediate solution.
215,09-Oct-2014,HP Slate 7 Voice Tab,5,"i am an engineering grad fromm iit i need ebook for my studies hence,please tell me hp users is it worth fo 134k for studying purpose it has a word excel pdf etc"
216,09-Oct-2014,HP Slate 7 Voice Tab,5,"So far, I'd such a nice experience using HP slate! Super quick delivery by flipkart and a charm to use"
217,09-Oct-2014,HP Slate 7 Voice Tab,4,Got this Tab for Rs.10350 on Big Billion Day !!!  Happy that i was able to make this order in-spite of heavy traffic.  Happy that it was delivered within 2 days of order.  Not Happy about cash back will be credited before 10th Feb 2015 :-(  This product has no known issues.
218,06-Oct-2014,HP Slate 7 Voice Tab,4,I used this tab and found it is worth of money. Flipkart offered the good option in the price range of 12k to 15k. Specially it is dual SIM based which makes it differ than others product in market.  i'd recommend others as well also to GO for it !!!!!!
219,05-Oct-2014,HP Slate 7 Voice Tab,3,"Overall product is good, like  * 2 sim support (2G+3G)  * 7 inch display * average battery (approx 12 hour on average use)  but i faced following issues * charging stops after some time, have to check again and again whether it is charging or not. (Took it to HP centre, he gave reset and told that 99% tab issues have been solved like this. But it didn't helped. Again took it to service centre but this time he said that they will change mother board if he see that charging has stopped. And it charged for 2hour that day..... after that i never took it back to centre.) * Becomes hot"
220,05-Oct-2014,HP Slate 7 Voice Tab,3,Volume on one side of the earphones is really slow which ideally should not be the case. Too big to handle and heats up really fast.
221,30-Sep-2014,HP Slate 7 Voice Tab,5,i am very immpressed with your delivery of product.super fast net avarage camera .good product very handy good price
222,29-Sep-2014,HP Slate 7 Voice Tab,1,"I ordered Hp slate voice tab n FlipKart/WS Retail delivered me a very faulty one & after a fight of one month and deep confusion from FlipKart/WS Retail, order cancelled. they js send apology mails dats it."
223,27-Sep-2014,HP Slate 7 Voice Tab,5,very excellent service... i felt very happy... superb... its fantastic and amazing service... its just delivered within 24 hours...
224,26-Sep-2014,HP Slate 7 Voice Tab,3,Overall Rating: 3.8 star Performance: 4.5 star Touch: 3.5 star Battery: 3.5 star Camera: 3 Star Look & Feel: 4 star Sound: 3.5 star Ease of use: 4 star design: 4 star Network connectivity: 4.5 star Wireless: 4.5 star Inbuilt Application are very low. Weight is reasonable one. I have given this rating after my 5 month usage. Defiantly will recommend to buy. if you need please wait some weeks. HP planned to release another version with cheaper price.
225,26-Sep-2014,HP Slate 7 Voice Tab,5,"This one being my 1st review on flipkart. So being genuine, i would say that hp slate 7 is an amazing tab. Perfomance is good. Display is good. Build quality is great. Battery n camera is decent. Overall a worth buy. No lagging faced yet. N to add cream on it, superfast delivery in 24 hours. Hats off flipkart."
226,25-Sep-2014,HP Slate 7 Voice Tab,5,"A best product from HP, camera and voice quality is good....runs all apps ...anything.  all in all a best buy in budget .  recommendable product."
227,24-Sep-2014,HP Slate 7 Voice Tab,5,I am fully satisfied with HP slate 7 voice tab....... My dream come true...... Its a superb product by HP...... Only 2 features are missing....one is led flash with rear camera... And the 2nd one is its sound is a little bit in the lower side.... Otherwise no complaint....... And last but not least thanks to WS ....I got this in just one and half days.....
228,24-Sep-2014,HP Slate 7 Voice Tab,5,"NICE TAB TO USE WITH VOICE CALLING FACILITY. EASY TO USE.............THANKS TO HP & DEAR FLIPKART.............TOUCH,COLOUR,CAMERA,SOUND................ALLL ARE EXCELLENT."
229,21-Sep-2014,HP Slate 7 Voice Tab,4,"Using HP Slate 7 from last two days. Flipkart has delivered in time. Good service maintained their status. I have found Tab is good but only thing is there is no flash so you will not find Camera works good in bad light. So, people who looks for good Camera then they can twice before buying this."
230,21-Sep-2014,HP Slate 7 Voice Tab,5,"Good Finish, Decent Screen resolution,Voice clear calling, Light Weight,Battery Backup is vereygood, Excellent output speakers."
231,21-Sep-2014,HP Slate 7 Voice Tab,4,Great Thing for Movies & Browsing. Sound clearity is Awesome but sound level is low. Rich Look  overall.. Worth to buy HP Slate 7 Voicetab
232,21-Sep-2014,HP Slate 7 Voice Tab,1,My up slate 7 voice tab which I bought from recently from flippant socks. The battery doesn't last elven for a couple of hours. I'm really disappointed with my purchase.
233,20-Sep-2014,HP Slate 7 Voice Tab,4,"This is a very good tab with great features, decent back and front camera, good connectivity options with voice calling and is most importantly very reasonably priced. The only thing lacking is a flash. Came in the standard safe packaging of flipkart.  Would definitely recommend this HP Voice Tab!!!"
234,19-Sep-2014,HP Slate 7 Voice Tab,3,AS HP IS A BRANDED PRODUCT I PURCHASE IT BUT THIS MUCH PRICE FLUCTUATION I HAVE NOT EXPECTED EVERY THING IS OK BUT COST IS VERY HIGH I PURCHASED FOR 16000 AFTER 4 DAYS THE PRICE DROPPED TO 14000
235,18-Sep-2014,HP Slate 7 Voice Tab,5,"I did order this on September 2 & received it on September 8, i opened the box & switch on the tab it did freeze immediately then it got stuck & keep on & off again and again.I got very disappointed on Flipkart because i bought many products from & never got complaints & I trusted it the most...............  well after my tab disappointment I requested for the RETURN of it & replacement i got call from flipkart after 2 days & they asked me about the problem & said that the tab freezes & hang because of the OS updates.............& he told me to give the tab one more chance   but I refused that because tab totally freeze & i want to replace it so they accepted my request & replaced the faulty tab & sent a new tab after two days on September 14.It is working good did not freeze till now & I am happy about the tab because i was eagerly waiting for it & after a long wait i am finally using it...........i hope it will work like this always but one thing is definitely sure that i will think twice before ordering any electronic accessory.........thanks Flipkart u r my favorite but u broke my trust once i hope u will not again......."
236,17-Sep-2014,HP Slate 7 Voice Tab,5,"Its a very good product indeed. Battery life is good enough. Touch is good and manageable but needs more improvement. Its very difficult to get the cover for that product. I would recommend this product.  Pros: Long Battery life, good touch screen. Cons: Bit weighty, No proper tab cover/case is available."
237,17-Sep-2014,HP Slate 7 Voice Tab,4,"Requested for early delivery , but they still surprise by their super-fast delivery by delivering a day before request day. Thumbs up!!!  Product was in good condition and working absolutely fine."
238,17-Sep-2014,HP Slate 7 Voice Tab,1,0 star for the product..got it delivered today..the headphone jack isn't working..unable to connect to 3G network..no more interested in checking the product.. have asked for return..waiting for replacement...
239,15-Sep-2014,HP Slate 7 Voice Tab,4,good product but the price at flipkart fluctuates for this product very frequently and the price provided in flipkart is not the price provided in HP official website for the same product. In the HP website without any discount the price listed in 14990 INR
240,14-Sep-2014,HP Slate 7 Voice Tab,5,"came wid proper covering. features are gud, very handy to use, gud connectivity,not heavy as well.... its probably the best among all the tabs avialable on flipkart. looks are cool, it has in built battery.it had satisfied me in every corner. untill now i havnt found any problem......i will recommend this to all"
241,13-Sep-2014,HP Slate 7 Voice Tab,5,"In one word...WORTH FOR 13K, JUST GO FOR IT. Screen Resolution, RAM n processors, Camera everything is worth for purchasing."
242,12-Sep-2014,HP Slate 7 Voice Tab,5,I have been using Hp slate 7..it's an awesome one...There's not a problem... its display is awesome..the front camera is a bit weak.///// if u r confused bt hp slate 7 and slate 6 i would sugess u to by hp slate 7// there's not a difference... it has the same quadcore processor.... it's look is also stylish/// its' light weight// overll hp slate 7's awsm....but i think the company should now try to make its cover....
243,12-Sep-2014,HP Slate 7 Voice Tab,5,"After researching on a tab for my parents, I decided to go for HP Slate 7 voice tab and I'm happy with the choice. Hopefully, that happiness will sustain.  My observations after the first use: 1. Easy to use, the UI is easy to use and adapt to. 2. Its economical and gives a decent config for the price.  3. The build quality is good with a smooth finish, probably the reason why its a bit heavy? But feels good in hand.  4. Performance is fine considering my requirements are just for a good browsing experience, Youtube, emails, news, etc among other basic activities. 5. The speakers are clear and I liked it, it cant be deemed low sounding as I read in a few earlier reviews since it also depends on the music/sound bit rate. The HD videos i watched on youtube sounded nice and load. 6. Played Subway surfer and there was a bit of a lag though.  Aside from the product, Flipkart's delivery was flawless. I ordered the product at 11:45PM and the next day by 11:00AM I received the product! Now that's awesome!!! Packed well and delivered."
244,11-Sep-2014,HP Slate 7 Voice Tab,4,"A good product from HP , no problem yet using since July'14, prompt delivery,affordable prize, only drawback battery drainage fast"
245,09-Sep-2014,HP Slate 7 Voice Tab,1,"Hi Flipkart,  ur always 100% upto the mark with ur delivery time but it really hurts the customer when he/she gets a faulty product. kindly replace it ASAP."
